,Hours in ICU,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
117,118,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262
118,119,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262
119,120,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000465566,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.000854695,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.002348675,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.004443721,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262,0.001591262
120,121,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
121,122,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
122,123,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
123,124,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
124,125,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
125,126,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
126,127,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
127,128,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
128,129,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
129,130,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
130,131,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
131,132,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
132,133,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
133,134,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
134,135,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
135,136,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
136,137,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
137,138,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
138,139,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000479965,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.000881129,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.002421315,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.004581157,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477,0.001640477
