,Hours in ICU,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
59,60,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
60,61,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
61,62,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
62,63,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
63,64,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
64,65,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
65,66,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
66,67,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
67,68,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
68,69,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
69,70,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
70,71,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
71,72,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.001086103,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.00199389,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.005479145,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.010366608,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202,0.003712202
72,73,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597
73,74,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597
74,75,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597
75,76,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597
76,77,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597
77,78,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597
78,79,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597
79,80,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597
80,81,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.001121913,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.002059631,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.005659798,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.010708405,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597,0.003834597
