,Time-steps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
226,227,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
227,228,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
228,229,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
229,230,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
230,231,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
231,232,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
232,233,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
233,234,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
234,235,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
235,236,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
236,237,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
237,238,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
238,239,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
239,240,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,4.65566E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,8.54695E-06,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,2.348675E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,4.443721E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05,1.591262E-05
240,241,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05
241,242,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05
242,243,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,4.79965E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,8.81129E-06,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,2.421315E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,4.581157E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05,1.640477E-05
