,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
44,45,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434
45,46,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434
46,47,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434
47,48,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.001172773,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.002153002,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.005916378,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.011193858,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434,0.004008434
48,49,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
49,50,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
50,51,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
51,52,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
52,53,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
53,54,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
54,55,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
55,56,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
56,57,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
57,58,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
58,59,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
59,60,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
60,61,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
61,62,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
62,63,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
63,64,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
64,65,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
65,66,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.000586387,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.001076501,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.002958189,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.005596929,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217,0.002004217
